msoa,entropy_work,entropy_all,gini,hhi,lq,asymmetry
E02001869,4.418157288156418,6.967760568497046,0.16791604197901053,0.0511296076099881,0.9575260762868152,0.5245901639344263
E02001870,5.275346632379196,5.6152004291632025,0.2986036519871106,0.03601108033240997,1.0396444002596343,0.07042253521126761
E02001871,4.937966252762052,5.737191340179586,0.36189848384970336,0.043097151205259324,0.8818749054197503,0.38317757009345793
E02001872,5.510881307421019,5.557104178975019,0.33451178451178454,0.030711151923273138,0.6717422370656108,0.47761194029850745
E02001873,4.97970480894032,6.3722730096584925,0.2066869300911854,0.03576278859212313,1.808965309164085,0.4161490683229814
E02001874,4.445543568156237,5.6974149630399396,0.25259875259875264,0.05916727538349161,0.9152577913378067,0.12121212121212122
E02001875,4.321721231045241,6.347846432053881,0.2608695652173913,0.057959183673469396,1.187140052068048,0.35185185185185186
E02001876,6.0275156002175345,6.513078077589638,0.30252538401457957,0.0498045824518627,2.043746696012047,0.5980746089049338
E02001877,4.754377842334021,5.566501898987954,0.17785843920145195,0.04016620498614958,1.2081593732765963,0.10588235294117647
E02001878,4.653495561774943,6.467640674745929,0.16557734204793023,0.04325259515570934,0.9704731161438902,0.32
E02001879,4.8216135919114,5.9876789391084575,0.21438953488372092,0.04164413196322336,1.203074817867619,0.25862068965517243
E02001880,5.571634411211751,5.7250232311525835,0.3243602525756066,0.026720492118416,1.005456110234066,0.3333333333333333
E02001881,4.479097891134806,5.623302246600756,0.3551282051282051,0.06286982248520712,1.0190349094851223,0.08333333333333333
E02001882,5.336341206401362,6.078458031135377,0.29982363315696653,0.03155006858710562,0.724342502012893,0.2755905511811024
E02001883,5.223010557409425,5.455433430090756,0.3255208333333333,0.037187500000000005,0.9857751065121348,0.10344827586206896
E02001884,4.2972997175517165,5.799964987730358,0.27023809523809517,0.06448979591836734,1.363601359786008,0.07894736842105263
E02001886,5.110902344426085,6.311118635469843,0.17872807017543854,0.032986111111111105,0.7362682820474822,0.23076923076923078
E02001888,5.164183724277792,5.729077071741781,0.32222222222222224,0.03670360110803323,0.7724604126256409,0.38181818181818183
E02001889,4.208924987016684,5.57667824352545,0.31022326674500594,0.06939371804236671,2.097876267199428,0.27450980392156865
E02001890,5.642244254665673,6.529150906879452,0.2967720128443468,0.025826336486342867,1.839828608797318,0.3120567375886525
E02001892,4.996279272068742,5.751456972326756,0.35047846889952156,0.050554016620498604,2.0410692718766037,0.3303964757709251
E02001893,4.9584301693639325,5.565577458603264,0.26363636363636367,0.043305785123966926,0.7104308470225102,0.29411764705882354
E02001895,5.805229654045676,5.837919089076219,0.27995942617012026,0.02252804222829673,0.9504132793025922,0.1638418079096045
E02001896,4.697845823084413,5.5711721416879545,0.2382445141065831,0.04338842975206611,0.9385997706392025,0.07317073170731707
E02001897,3.913977073182752,6.300282341306803,0.1978609625668449,0.07851239669421486,1.1340420564169342,0.4823529411764706
E02001898,5.034490870955393,5.770911943796885,0.285655737704918,0.039505509271701156,0.8529648629663679,0.4186046511627907
E02001899,5.327852911399386,6.240722335562066,0.27494331065759636,0.03202160493827161,1.2438718086074017,0.0
E02001900,4.993641447920184,6.082636738022923,0.2015366430260047,0.03757356269805342,1.1017754639026276,0.1826086956521739
E02001901,4.709467870326004,5.498892127421351,0.3548387096774193,0.05879292403746097,1.1007274315383644,0.1079136690647482
E02001902,5.03477441389348,5.539460202511819,0.2932692307692308,0.037109375,0.7490311320557898,0.14285714285714285
E02001903,4.557854445516395,6.073894252460716,0.20109890109890108,0.04816326530612245,1.022786287011494,0.11392405063291139
E02001904,5.124716770765834,6.293214255558507,0.24726661059714045,0.03567181926278241,0.9547704280280971,0.11450381679389313
E02001905,5.795933418665463,5.113842833431095,0.3199233716475096,0.042470156106519746,1.381964289822383,0.4040632054176072
E02001906,5.454369437115997,5.976138220411771,0.2937062937062937,0.02763429752066115,0.8198224318662619,0.3037037037037037
E02001907,5.162714039136385,5.494289021527451,0.38701833146277587,0.05172941536577902,0.7853617335679239,0.005076142131979695
E02001908,4.673601313385813,5.789214550649674,0.2534883720930233,0.04813412655489454,0.776422771373702,0.34375
E02001909,4.430632409490749,6.208372329075515,0.13204508856682776,0.05075445816186555,1.4355093923474727,0.34146341463414637
E02001910,4.843568731230681,6.020233401432918,0.1190476190476191,0.03673469387755103,1.0638739784620908,0.04477611940298507
E02001911,5.226463802664879,5.684786051593274,0.24456114028507125,0.03173777315296566,0.9288540121511581,0.3626373626373626
E02001913,4.925111996817856,5.8522704941901145,0.3370950127411722,0.048340387614167965,2.3087619100465333,0.5975975975975976
E02001914,4.175273297885967,5.960974338779989,0.30835380835380827,0.0693937180423667,1.4702915326043136,0.12941176470588237
E02001915,5.540643131187198,5.5631450905459,0.3227866473149492,0.039871840512637945,0.9174486918594433,0.08163265306122448
E02001916,5.3680424225727155,5.893902789921553,0.315018315018315,0.031746031746031744,0.6319256763369149,0.3884297520661157
E02001918,4.841614915415362,6.254572846393618,0.24371373307543517,0.04119511090991399,1.3439722379520995,0.17543859649122806
E02001919,4.57243125132212,5.9050739581249445,0.21399176954732513,0.04938271604938273,0.553306027526166,0.46938775510204084
E02001920,5.3478158094942545,6.17429726447822,0.23800505050505047,0.030762167125803493,1.2394888240966193,0.1092436974789916
E02001921,5.0240479256460855,5.594225329178628,0.3768115942028985,0.04818594104308391,0.7917497059941297,0.2631578947368421
E02001922,5.487918664233253,5.095803218359445,0.4437481475208536,0.0759826927039216,0.9548550218251303,0.11170212765957446
E02001923,5.053508854797679,5.962985685752895,0.19594594594594594,0.03472222222222222,0.8591337038056387,0.0
E02001924,5.161175899665375,5.624324876156858,0.2860118014578272,0.03497438182223213,1.1224933991259878,0.08064516129032258
E02001925,4.68658188256133,5.983177468394053,0.23044575273338944,0.04461629982153479,1.313090286987942,0.22641509433962265
E02001926,5.171373150231489,6.0685014099877055,0.2083333333333334,0.031550068587105615,1.1949707203071633,0.09090909090909091
E02001927,5.465324054060208,5.57531850603724,0.3342376559956593,0.03114039749176321,0.8738182378698619,0.39568345323741005
E02001928,5.193798110439768,5.819338243230904,0.28701298701298694,0.034285714285714294,1.1555722666383577,0.25
E02001929,5.1124997491607465,5.539921005067167,0.3475006682705159,0.035803937111903814,0.9871110491073316,0.3181818181818182
E02001930,4.814587363100416,5.663607001649466,0.20583717357910902,0.039682539682539694,1.377940543883968,0.39568345323741005
E02001931,5.237874017784355,6.135870689032273,0.22798322531452542,0.0319806503628057,0.9430114489922156,0.22
E02001932,5.285196321322399,5.863558784375282,0.24515050167224078,0.032899408284023664,1.680354878636521,0.17197452229299362
E02001933,5.376312403640957,5.666073354152134,0.3216567525886759,0.029920464587804563,1.324977059179397,0.0
E02001934,5.487122805397797,6.090352345244669,0.1479885057471265,0.024375743162901305,0.8739142196622465,0.1262135922330097
E02001935,5.318394605970919,5.972300760188549,0.2278659611992945,0.02897455278407659,0.7983858965710937,0.22330097087378642
E02001936,5.280086943913393,5.7342773015056645,0.19089390142021723,0.028008618036318867,0.38718863290891026,0.5
E02001937,4.939836613388451,5.671485986797436,0.311336032388664,0.04284023668639054,0.9958369779619922,0.1504424778761062
E02001938,4.8691892283078895,5.751932010570756,0.34090909090909094,0.052800734618916434,1.2727932753614895,0.2
E02001939,5.085419231141258,5.921014262984159,0.30416068866571017,0.03633217993079585,1.243837082984604,0.0967741935483871
E02001941,5.267210951912219,5.809594614555919,0.20689655172413798,0.03210463733650417,0.9331591667610947,0.3181818181818182
E02001942,5.121916658982596,5.538592753739317,0.27192307692307693,0.03289940828402367,0.7855205872671543,0.25
E02001943,5.226443228177732,5.744967124812796,0.2221331194867682,0.03210463733650416,0.9322570882977522,0.1836734693877551
E02001944,5.646776354891814,5.842234335089739,0.2365172189733593,0.0233196159122085,0.8855755643860838,0.40869565217391307
E02001945,5.532639462604242,5.580159699142398,0.24699828473413385,0.025130713442401753,0.762257585812135,0.3508771929824561
E02001946,5.427075215301558,5.679019774645094,0.3096942094990241,0.029726516052318668,0.5588097851175459,0.3082706766917293
E02001947,4.931135159744594,5.622403696144983,0.2968392120934494,0.04108014938236141,0.7595615460488082,0.38823529411764707
E02001948,5.165495834351565,5.603173754013226,0.34457706279190453,0.039262343842950645,0.5541188004528975,0.312
E02001949,5.280394654123195,6.031844540861656,0.19435215946843848,0.029336734693877552,0.9820514828605211,0.02608695652173913
E02001950,5.52036116818792,5.81976739432422,0.2907253269916765,0.0299907517505615,1.0654372375227024,0.10126582278481013
E02001951,5.359105468485957,5.61413424319116,0.30838739573679336,0.03324139933226883,0.7765253303554567,0.371900826446281
E02001952,5.320613587326644,5.266590381559705,0.3886792452830189,0.03488786044855818,1.124258089583102,0.23976608187134502
E02001953,5.217918632687087,5.87759355552385,0.3140732265446224,0.03427977839335179,0.9055928693762456,0.23577235772357724
E02001954,5.393749974995138,5.599832988389428,0.2805719921104537,0.03287310979618674,1.2901372341429156,0.23809523809523808
E02001955,5.691370426441244,5.662636216367166,0.3158200290275762,0.0256318974724101,0.9157173370634655,0.0
E02001956,4.655527953589107,5.329401157269314,0.438949938949939,0.06547619047619045,1.2646293993023527,0.10160427807486631
E02001957,5.2873687848572795,5.657929854458444,0.3648,0.032600000000000004,0.6442361440971759,0.5151515151515151
E02001958,5.031505178651126,6.1872302141806355,0.2857142857142857,0.04761904761904761,1.6793555926640267,0.32978723404255317
E02001959,5.476867717943876,5.283164809109632,0.2297707815520574,0.027177147391390592,1.3784298036673968,0.12345679012345678
E02001961,4.887681448496473,5.254844028959304,0.39506172839506176,0.04679164761469288,0.7978454729046424,0.39655172413793105
E02001962,4.777576170469211,5.837826102120442,0.26211734693877553,0.044564764681382756,0.6619835135377742,0.010101010101010102
E02001963,5.30446687211653,5.120519356724289,0.3352851875948818,0.03765358699960364,0.9638030352578902,0.17567567567567569
E02001964,5.151346305171397,5.162222985305762,0.42121366649668535,0.046181316451586706,1.2149181117966386,0.18716577540106952
E02001965,5.123485548521612,5.81327584543121,0.34502032520325204,0.044913741820345035,1.0820805764503407,0.16751269035532995
E02001966,4.3428966084191085,5.6449403270073395,0.298,0.065,1.0560226227170657,0.13043478260869565
E02001967,5.249065312928602,5.54576290752455,0.2500818330605565,0.036686390532544376,1.4668890134583048,0.3010752688172043
E02001968,5.1496131060561385,5.58902650793413,0.27802197802197803,0.03431952662721894,0.8727072581343308,0.1926605504587156
E02001969,4.942252503295527,5.182174913693681,0.3304953560371517,0.04022491349480971,0.6012329068091206,0.3877551020408163
E02001970,4.884168106904723,5.136605149431583,0.23341677096370467,0.040289723856948845,0.9325608022110978,0.16049382716049382
E02001971,5.14016881727262,5.209682143568295,0.31805555555555554,0.04604444444444444,0.40048266322337933,0.5957446808510638
E02001972,4.652324947094167,5.585291486004866,0.3458128078817734,0.06302021403091558,0.881009343036175,0.2054794520547945
E02001973,4.789953634378143,5.544961965246066,0.3425849212924606,0.0434437611585003,0.5588172166257882,0.39215686274509803
E02001974,5.562037204041602,5.380480894013544,0.3577257525083612,0.03395085066162571,0.5459319910039175,0.35294117647058826
E02001975,4.507840024653935,5.171745437342885,0.433974358974359,0.0940625,0.7512856521062411,0.3793103448275862
E02001976,4.661231405760185,5.573112052591275,0.39459459459459456,0.07852447041636233,2.214453177226781,0.5911602209944752
E02001977,5.256533879898767,5.691807294679584,0.32638888888888884,0.03307422648986435,1.1760334956429155,0.06578947368421052
E02001978,5.003654623809664,5.364742164562443,0.3307142857142857,0.03918367346938775,1.0706037176208314,0.3333333333333333
E02001979,4.942318879259732,5.206833930126156,0.3,0.04500000000000001,0.5767940554803753,0.5189873417721519
E02001980,4.68753520923615,5.163462065436546,0.29652605459057074,0.04881656804733729,0.6401672563371811,0.40540540540540543
E02001981,4.7698834355523125,5.312187568253133,0.39777777777777773,0.06968749999999999,1.4632861572306675,0.15343915343915343
E02001982,5.336966756198868,5.2790876460894465,0.34425190194420957,0.03248399951696655,0.5914292533503284,0.456
E02001983,5.353884897245597,5.768064090194952,0.26388888888888884,0.03317901234567902,0.8038567794035342,0.014084507042253521
E02001984,5.161987589698946,5.492149183356677,0.2837465564738292,0.03627180899908172,0.7208132673041062,0.2571428571428571
E02001985,4.775594732747131,5.3638128696300384,0.33664185277088504,0.05931321540062433,1.8789438672148546,0.3333333333333333
E02001986,4.745916785153311,4.908478566696795,0.3676470588235294,0.06098615916955019,1.0938746639512043,0.11475409836065574
E02001987,4.764814054257132,5.621513262283823,0.2626329787234043,0.04481665912177456,1.4253762877930927,0.04081632653061224
E02001988,4.703375337971751,5.992517917117953,0.36326530612244895,0.08285714285714287,1.3196729778891314,0.6354166666666666
E02001989,4.991370219733565,5.919227468457474,0.346984126984127,0.04568888888888889,0.6348639527453792,0.25
E02001990,4.973611609154716,5.367494400009649,0.4316498316498317,0.06978737997256515,1.062490807046663,0.018867924528301886
E02001991,4.830795005765379,5.833344205790797,0.3018575851393189,0.04216682056017235,0.9363922240088379,0.05785123966942149
E02001992,4.797053870452744,5.2310851418766395,0.4654611946363267,0.06489649751069965,1.034587158222322,0.18232044198895028
E02001993,5.303207718632503,5.619496316545446,0.38599296450271825,0.04396582413670344,1.5348136272002808,0.18461538461538463
E02001994,4.911738429816492,5.42169940959101,0.32094594594594594,0.041015625,0.8677699112800252,0.24271844660194175
E02001995,5.012662464243298,5.740958271133589,0.3011904761904762,0.04056437389770723,1.244107160518948,0.32978723404255317
E02001996,4.7678332593452675,5.384676369845725,0.39271255060728744,0.05522682445759369,0.8147583262473214,0.23809523809523808
E02001997,5.279058282997033,5.394062894714973,0.36854741896758697,0.03394418992086629,0.7332495274754621,0.41007194244604317
E02001998,5.158190669032993,5.155323358547707,0.3528522039757995,0.05289736144426209,1.0313196002080618,0.19463087248322147
E02001999,5.212908999841393,4.897882418731523,0.3370295698924732,0.06597222222222224,1.1741755336569097,0.3310104529616725
E02002000,5.0725292106929,5.718413647237257,0.3837514934289128,0.040582726326742986,0.9343469588588017,0.2
E02002001,4.770566042452531,5.181985011017778,0.38243243243243247,0.0635500365230095,1.1918925646354834,0.019867549668874173
E02002002,5.642489673166123,5.29813758245989,0.27769985974754563,0.027882797731569,0.5423391312750574,0.4263565891472868
E02002003,5.3549645697830295,5.391589706352942,0.3751629726205998,0.03864644970414202,0.48317710807288194,0.3684210526315789
E02002004,5.504368208861175,5.191632425985116,0.3762594893029676,0.03243856332703212,0.8256741666311279,0.3068181818181818
E02002005,5.4945981014181475,5.7410006648787855,0.43637085566805633,0.034903358979170566,0.9025771550074746,0.09316770186335403
E02002006,5.073079645651108,5.040179103465882,0.24816849816849812,0.0357142857142857,0.5273752626269015,0.4
E02002007,5.117135996938164,4.9503403935246855,0.41643367505436474,0.06290073857641428,0.9671076951540827,0.18716577540106952
E02002008,5.589215783760575,5.470634298340867,0.30283687943262405,0.02716161158895427,0.8399171344212292,0.22077922077922077
E02002009,4.765275096746193,5.405336992917236,0.28370098039215685,0.043444828911956945,0.5066513514628588,0.3076923076923077
E02002010,4.627854381394607,5.50324899598388,0.3163771712158809,0.05399408284023671,1.4847295843602142,0.4090909090909091
E02002011,4.934933083779411,5.323678719736309,0.36554492127199756,0.04790898894407947,0.970631055328889,0.07602339181286549
E02002012,5.287256605002159,5.524362316116673,0.3485306828003457,0.03598030551698017,1.8124949200652651,0.31800766283524906
E02002013,4.744096042996571,5.090367017057537,0.35296574770258976,0.05668934240362811,0.909790172190405,0.024390243902439025
E02002014,5.112116847757868,5.508885247913805,0.2960199004975125,0.03675651592782357,0.8473432733555434,0.072
E02002015,5.349647245285161,5.342284111261956,0.27567567567567564,0.03250547845142441,0.7561409480902007,0.24369747899159663
E02002016,4.614624324297767,5.200271728316878,0.4014084507042253,0.05772664153937711,0.6949786037565595,0.17355371900826447
E02002017,5.101381529092887,5.644590071077637,0.29342202512934223,0.03535353535353536,0.9732965178857277,0.06382978723404255
E02002018,5.054239024544536,4.8446650688498165,0.39623397435897434,0.058376736111111126,1.2117901352747082,0.030303030303030304
E02002019,4.993284662684945,5.106096728775647,0.4199116820553994,0.04841580633677463,0.800413989517615,0.25443786982248523
E02002020,5.262075533338978,4.91409640132545,0.3781789943700252,0.035388687383589856,0.633572380674134,0.3116883116883117
E02002021,4.516671951869836,5.004082731630385,0.40158902130733115,0.09660781590954172,0.7610741210756677,0.6033519553072626
E02002022,5.303713226336193,5.058812319889491,0.4593322386425835,0.04085612366230679,0.8634234554258803,0.3004484304932735
E02002023,5.12381012562294,5.314198736336117,0.272657450076805,0.035900104058272625,0.9773322504753443,0.3333333333333333
E02002024,5.650341854346983,5.215254861876395,0.3795290828943124,0.030359536157566567,0.5162250659437105,0.39361702127659576
E02002025,5.356972857033122,5.769250200070737,0.33272283272283265,0.036106750392464686,0.927233845485659,0.1895424836601307
E02002026,5.212787665793267,4.764120312037144,0.38785714285714284,0.0464,0.7683079066876252,0.19760479041916168
E02002027,5.260553022378887,5.073604892875681,0.346571906354515,0.04182419659735351,0.47637332469964627,0.5333333333333333
E02002028,4.927296591061427,5.059408046612306,0.3517691514943318,0.04780797460821265,0.4887225147197347,0.6136363636363636
E02002029,5.426419471472006,5.510308875600633,0.30143755615453727,0.030045351473922892,0.9727001506557826,0.10526315789473684
E02002030,5.092813897482041,5.2641233302262,0.32878787878787874,0.04106666666666667,0.6969101316772085,0.11940298507462686
E02002031,5.622250989249398,5.5672401746653835,0.23815789473684215,0.024687500000000008,0.8960233091865893,0.25984251968503935
E02002032,5.52805738916537,5.302401581862083,0.3670504385964912,0.03324099722991689,0.8968758721446285,0.2
E02002033,4.95850594146436,5.301323107723693,0.4295786194458107,0.07170931959123067,1.2083489995798578,0.27702702702702703
E02002034,4.843802956139345,4.993598097730789,0.2563025210084034,0.043731778425655975,1.3937138486145058,0.6216216216216216
E02002035,5.0163326399706225,5.761081533623489,0.3410852713178295,0.043595679012345685,0.7221463268203246,0.2743362831858407
E02002036,5.1064612502744104,5.675382827786778,0.23409090909090907,0.035371900826446284,0.7598963759126164,0.2087912087912088
E02002037,4.499707103246836,4.756969818560954,0.4619341563786008,0.06934918457552203,0.8881575190673244,0.2857142857142857
E02002038,5.2386307783431425,4.945397832255901,0.42234848484848486,0.061767578125,1.0404919652450697,0.09219858156028368
E02002039,4.5051848455826535,5.367685292428234,0.35763888888888884,0.06790123456790123,0.8722506165730405,0.1
E02002040,5.305180928025894,5.299681221647949,0.29315789473684206,0.03566481994459833,0.7468912169661049,0.3217391304347826
E02002041,4.993362476371134,5.283711319477143,0.36466469162402365,0.050152219195641744,0.659027960721068,0.3739130434782609
E02002042,5.490549666295724,5.1310447479593195,0.3978713768115942,0.0394287109375,0.7487826393175874,0.43820224719101125
E02002043,5.026077462943616,5.957843141335581,0.343859649122807,0.05020775623268697,0.9061746643566309,0.09523809523809523
E02002044,5.390357136616457,5.910398113404898,0.33320158102766806,0.034262759924385634,0.5633644932416422,0.5862068965517241
E02002045,5.526589010869089,5.710832256221006,0.2695763799743261,0.0288518738845925,0.793706609717188,0.29133858267716534
E02002046,4.69367736234613,5.034056937339251,0.3033088235294118,0.050365244136870435,1.1443531184185678,0.1724137931034483
E02002047,4.730566384588263,6.090985153609347,0.2706117021276596,0.04753282028066999,1.0393781660982362,0.34265734265734266
E02002048,5.203764962423739,6.349721358401036,0.29050925925925924,0.04243827160493828,0.6517520525309504,0.043478260869565216
E02002049,4.836225327193258,5.271213468244376,0.36952890076845973,0.05911052730343405,1.3571397954140796,0.0875
E02002051,4.656946890624902,5.072136331366392,0.4461871281773932,0.06949702541914549,0.7182090863333804,0.4214876033057851
E02002052,5.235341000842327,5.429427755203174,0.4134629334107065,0.04769363301746418,1.023537044216242,0.19576719576719576
E02002053,5.062196067047152,6.030661458387069,0.2639830508474576,0.03878195920712439,0.7462272520769858,0.3563218390804598
E02002054,4.207511918502873,5.4406309711634,0.34973166368515207,0.08166576527852892,1.0728310485174073,0.2647058823529412
E02002055,5.3717563914275095,6.076889067382296,0.33188585607940446,0.03179558330442827,0.9524247574067032,0.06285714285714286
E02002056,5.231901493137439,5.276832559543399,0.41184124918672743,0.03879310344827588,0.7980670966471158,0.1958762886597938
E02002057,5.586610563746666,5.48159439109611,0.36050420168067226,0.0363674881717393,0.7832488746934558,0.23316062176165803
E02002058,5.71161161013067,5.542380800826858,0.37767489711934155,0.028148148148148144,0.7317986622337282,0.14893617021276595
E02002059,5.2042730448937045,5.806212919442117,0.38313027179006565,0.0436815814645552,1.1455469856077811,0.09767441860465116
E02002060,5.147461112330256,5.827719633722537,0.2009615384615385,0.03328402366863906,1.0747180767455289,0.2876712328767123
E02002061,5.039308030183002,6.070127854755444,0.16456456456456456,0.03703703703703705,1.0918777315673873,0.40789473684210525
E02002062,4.997049594854186,5.932899964297074,0.3130936227951153,0.049676988193361554,1.0930606293395286,0.36492890995260663
E02002063,5.180038479998423,6.0942356892637015,0.40532544378698226,0.04160502958579881,0.9635376368856899,0.168
E02002064,5.8107433115480935,5.360868048109046,0.4052635469801138,0.028505862526444117,0.7108219712528243,0.38589211618257263
E02002065,5.337724921449247,6.381001734254148,0.29186952288218104,0.0376542220797949,1.0431288574594755,0.25821596244131456
E02002066,4.963856189774725,6.201483571799369,0.23444444444444448,0.038400000000000004,1.2020721780527437,0.4594594594594595
E02002067,5.180963992810105,5.251584843433723,0.3591836734693878,0.0419753086419753,0.3922124620274287,0.5929203539823009
E02002069,4.983509544792603,5.996111479977216,0.31321499013806703,0.04047337278106509,0.537974014592239,0.3541666666666667
E02002070,5.098496227217936,5.62720966583271,0.260593220338983,0.03476012640045964,1.3656473352493033,0.02608695652173913
E02002071,5.0493097298366125,5.022460578541396,0.3783585735222276,0.04683752051508647,1.1273568940314802,0.04093567251461988
E02002072,4.880831882119566,5.842528637510771,0.30166666666666664,0.05555555555555555,0.9494170710984596,0.2
E02002073,5.351018727013299,5.292573613740484,0.3068600934349644,0.029467266656989406,0.7318624355376265,0.371900826446281
E02002074,5.121650546581312,5.082322301127401,0.3561046511627907,0.046511627906976744,0.9747901132772913,0.14666666666666667
E02002075,5.4595367885360275,5.543801366200051,0.3200899550224888,0.03331758034026465,0.618861246918383,0.12883435582822086
E02002076,5.482289237493327,5.830407508699027,0.22888888888888886,0.025462962962962965,0.7223234564247937,0.16129032258064516
E02002077,5.632021572495378,5.212484556120293,0.3523745819397993,0.027145557655954628,0.9542744037977917,0.008771929824561403
E02002078,5.310429631008658,5.965302162541306,0.244776119402985,0.02918244597905992,0.7683456191496056,0.28846153846153844
E02002079,5.826070460845349,5.685857723224962,0.2841736694677871,0.021859410430839,0.8196145017017755,0.30434782608695654
E02002080,5.066933968794299,5.363404719253098,0.4048539518900343,0.044531831225422466,0.7007284886625462,0.20496894409937888
E02002081,4.4182014441278845,5.405578314804243,0.22794117647058817,0.05363321799307959,1.6129862888493742,0.32673267326732675
E02002082,5.109668527990381,5.260558601604262,0.3274670018856065,0.036157779401022654,0.6995784621411353,0.5416666666666666
E02002083,5.014791371942849,5.106262704356812,0.3603896103896104,0.044695564176083655,0.7159523825911565,0.14925373134328357
E02002084,5.157995795368029,5.14545093691341,0.3535732133933034,0.037125115603117986,1.0801890541319927,0.16778523489932887
E02002085,5.216248772998006,5.476858120199755,0.3496131528046422,0.034090909090909095,0.7500936287895714,0.3643410852713178
E02002086,4.930364317359159,4.922150039564483,0.3700813008130081,0.04462222222222223,0.6988243351607459,0.04895104895104895
E02002087,5.009561730217868,4.765542929784323,0.38817966903073287,0.048438207333635144,1.5099230897948757,0.15315315315315314
E02002088,5.239683311386319,5.055945763491654,0.4238008500303582,0.037758667024993295,0.812590367469208,0.36312849162011174
E02002089,5.651123162109649,6.0312602002262405,0.3598471059337459,0.04522165292938294,1.649115650033238,0.6388140161725068
E02002090,5.537709066832335,5.509886465059414,0.24405782896348938,0.025130713442401753,0.5239299905044063,0.5555555555555556
E02002091,5.214177004739023,5.407989627976972,0.4070767195767196,0.04612482853223594,1.1691424346310326,0.03571428571428571
E02002092,5.310964134900816,5.3358074007425556,0.4033898305084746,0.043234702671646086,0.8028370389308873,0.24210526315789474
E02002093,4.959861786326479,5.707262835148896,0.3032258064516129,0.04630593132154007,0.9046914455918722,0.008
E02002094,5.347274413893481,5.6029986940209655,0.22606382978723405,0.0302734375,0.7442975087621367,0.29292929292929293
E02002095,5.2795053824039,5.864363553897634,0.32769070010449325,0.04531642224864577,1.1434991235540763,0.08900523560209424
E02002096,5.502432776908102,5.412857891997363,0.3759388759388759,0.03659872890642123,1.740896596002318,0.3445378151260504
E02002097,5.480875438448063,6.27576531019134,0.26727272727272733,0.03125,1.5790762706178048,0.18781725888324874
E02002098,5.6171467551578775,5.584731696861396,0.4035888077858881,0.030848739943523898,0.6074943662141028,0.41968911917098445
E02002099,5.282220945591816,5.378389631814737,0.3097542814594192,0.037974683544303806,1.272571186149247,0.58311345646438
E02002101,4.8100292779187175,5.62053785101436,0.3225181598062954,0.045676529732835404,0.7340266681248356,0.3258426966292135
E02002102,5.354839186474326,5.26031067845644,0.4026790595954073,0.04251651824188453,1.1077722854224403,0.2826747720364742
E02002103,5.046941725293116,5.26269651298708,0.3485832349468713,0.04435823916343397,0.732136935883451,0.2833333333333333
E02002104,4.7752429632562405,4.94032347886185,0.36928571428571433,0.06040816326530611,0.6012282067394926,0.41414141414141414
E02002105,5.433775929244622,5.159028503234492,0.35593220338983056,0.05960930767020972,1.030385271085869,0.04888888888888889
E02002106,5.116517522482349,4.746008808704462,0.42983870967741933,0.06930555555555554,1.074178853974303,0.008403361344537815
E02002107,4.756328385912462,5.991815319008928,0.2702020202020202,0.04774305555555555,0.9619142936775846,0.19327731092436976
E02002108,4.901247845515882,4.844381407133383,0.43432510885341075,0.07581360946745563,0.779811839612704,0.2023121387283237
E02002109,5.857880578384695,5.690748706891803,0.4208640903169778,0.036894522408329564,1.0132169964591495,0.17133956386292834
E02002110,5.147855554181349,5.19061186946431,0.3736263736263737,0.046008936118826234,0.9438622299210658,0.01675977653631285
E02002111,5.0228076078544275,5.134257173913743,0.4109042553191489,0.04662743322770484,0.9060160304316844,0.19745222929936307
E02002112,4.982456967560343,5.273066394669031,0.3272388059701493,0.04076631766540432,0.6035197809995194,0.5227272727272727
E02002113,5.105708627822878,5.229568149237979,0.3280701754385965,0.04293628808864265,1.3306158489000794,0.1827956989247312
E02002114,5.214022328922546,5.352449106681914,0.3229678123295145,0.03583168967784354,0.6988243351607459,0.4444444444444444
E02002115,5.31562257082666,5.2056068635828145,0.2696759259259259,0.033179012345679014,1.4769173792559709,0.02702702702702703
E02002116,5.3892716423761335,5.51568855078926,0.3354037267080745,0.03497164461247637,0.7869550005741931,0.373134328358209
E02002117,5.117379894796024,5.618249186950785,0.2825870646766169,0.04566718645578081,0.9486267979520594,0.11666666666666667
E02002118,5.244974852497254,5.544147123160688,0.28934476423759947,0.0327316008728427,0.7866395624626915,0.3148148148148148
E02002119,5.1059487351738495,5.380121358545267,0.28125,0.03564453125,1.0991598007068684,0.024
E02002120,5.012970578913008,5.420757911615294,0.3685270425776755,0.04310206697644609,0.5417851587201289,0.5339805825242718
E02002121,4.930372902874766,5.506204606028174,0.3791842475386779,0.05271591091171288,0.7896104660386157,0.27419354838709675
E02002122,5.447364958960307,5.4707298211504405,0.347184065934066,0.030695266272189346,0.8591916906916947,0.4857142857142857
E02002123,5.048901913876252,5.5407568953327795,0.3606188466947961,0.043742989905463874,0.8312855303396569,0.38596491228070173
E02002124,5.289822782008755,5.446054094535071,0.30576923076923074,0.039375,0.9907776129612353,0.1836734693877551
E02002125,5.528788455955025,5.762357562972783,0.2710843373493976,0.025983451879808397,0.8619568298039484,0.09933774834437085
E02002126,5.163909765557392,5.802378588458281,0.2616279069767442,0.037109375,1.4022056848440416,0.16883116883116883
E02002127,4.893623220316901,5.590676026718241,0.33965068747677446,0.049359378281873555,1.1881892257773434,0.15966386554621848
